,e__x0_Adelaide,e__x0_Albany,e__x0_Albury,e__x0_AliceSprings,e__x0_BadgerysCreek,e__x0_Ballarat,e__x0_Bendigo,e__x0_Brisbane,e__x0_Cairns,e__x0_Canberra,e__x0_Cobar,e__x0_CoffsHarbour,e__x0_Dartmoor,e__x0_Darwin,e__x0_GoldCoast,e__x0_Hobart,e__x0_Katherine,e__x0_Launceston,e__x0_Melbourne,e__x0_MelbourneAirport,e__x0_Mildura,e__x0_Moree,e__x0_MountGambier,e__x0_MountGinini,e__x0_Newcastle,e__x0_Nhil,e__x0_NorahHead,e__x0_NorfolkIsland,e__x0_Nuriootpa,e__x0_PearceRAAF,e__x0_Penrith,e__x0_Perth,e__x0_PerthAirport,e__x0_Portland,e__x0_Richmond,e__x0_Sale,e__x0_SalmonGums,e__x0_Sydney,e__x0_SydneyAirport,e__x0_Townsville,e__x0_Tuggeranong,e__x0_Uluru,e__x0_WaggaWagga,e__x0_Walpole,e__x0_Watsonia,e__x0_Williamtown,e__x0_Witchcliffe,e__x0_Wollongong,e__x0_Woomera,e__x1_E,e__x1_ENE,e__x1_ESE,e__x1_N,e__x1_NE,e__x1_NNE,e__x1_NNW,e__x1_NW,e__x1_S,e__x1_SE,e__x1_SSE,e__x1_SSW,e__x1_SW,e__x1_W,e__x1_WNW,e__x1_WSW,e__x2_No,e__x2_Yes,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm
41723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,15.4,24.2,4.8,4.2,10.0,39.0,,,11.0,28.0,74.0,62.0,1016.6,1016.2,1.0,2.0,19.3,23.6
63129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,11.7,19.6,0,5.529650670857005,7.593608328940433,57.0,,,22.0,31.0,77.0,49.0,1011.0,1008.3,2.0,3.0,13.3,18.7
65879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,9.0,14.1,20.6,3.6,0,48.0,,,28.0,26.0,87.0,87.0,1013.5,1013.7,8.0,8.0,10.8,12.0
95526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,15.0,29.2,0,7.4,10.6,30.0,,,7.0,20.0,52.0,41.0,1012.0,1008.4,2.0,1.0,25.1,27.8
49023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,13.1,24.2,0,5.529650670857005,7.593608328940433,61.0,,,22.0,33.0,36.0,34.0,1005.6,1003.6,4.444383016364441,4.520282800185443,19.6,23.1
137731,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,22.2,35.1,0,12.8,10.9,70.0,,,13.0,50.0,25.0,10.0,1010.7,1005.5,1.0,2.0,28.1,33.9
86592,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17.9,30.7,4.8,7.4,10.5,37.0,,,4.0,17.0,53.0,62.0,1018.5,1016.7,1.0,4.0,25.9,26.2
119291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,12.7,23.2,0,5.0,10.9,37.0,,,11.0,22.0,57.0,51.0,1015.9,1012.8,7.0,3.0,20.1,21.3
1674,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,3.7,20.0,0,5.529650670857005,7.593608328940433,26.0,,,4.0,13.0,75.0,51.0,1018.6,1015.6,4.444383016364441,1.0,11.6,19.7
49525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.8,24.1,0,5.529650670857005,7.593608328940433,20.0,,,0,9.0,71.0,33.0,1028.8,1025.4,4.444383016364441,4.520282800185443,15.4,23.6
16845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,21.6,23.23778549114891,0.6,5.529650670857005,7.593608328940433,39.76258886255924,,,0,0,75.0,71.0,1017.641765248118,1015.2582092075936,6.0,7.0,25.8,29.0
140696,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,22.3,33.3,13.8,7.4,3.6,39.76258886255924,,,13.0,15.0,84.0,61.0,1008.9,1005.1,7.0,7.0,24.9,32.2
120422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,12.6,28.9,0,7.4,13.2,57.0,,,24.0,31.0,29.0,25.0,1019.6,1015.6,0,0,21.6,27.5
21091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,11.1,17.4,0,5.529650670857005,7.593608328940433,28.0,,,9.0,11.0,56.0,35.0,1017.8,1018.6,4.444383016364441,4.520282800185443,14.4,16.4
103654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,6.8,21.5,1.0,7.6,9.7,44.0,,,0,26.0,85.0,35.0,1011.7,1010.2,7.0,5.0,12.0,20.2
44692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.8,26.7,1.2,5.529650670857005,7.593608328940433,43.0,,,7.0,17.0,85.0,79.0,1010.0,1005.2,8.0,4.0,21.9,24.1
53894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,9.7,18.6,4.6,5.529650670857005,7.593608328940433,31.0,,,2.0,13.0,98.0,79.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,10.9,16.6
81758,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,16.9,32.6,0,10.6,6.6,28.0,,,11.0,11.0,81.0,53.0,1011.3,1009.0,4.444383016364441,4.520282800185443,20.8,30.8
38752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9.8,23.1,0,3.8,6.3,33.0,,,11.0,13.0,71.0,45.0,1021.8,1017.0,7.0,4.0,14.9,22.9
72348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,-1.4,17.7,0,3.0,9.3,22.0,,,0,9.0,76.0,37.0,1033.7,1030.3,1.0,1.0,8.2,16.8
100775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.7,13.2,5.6,1.0,4.3,41.0,,,19.0,17.0,95.0,88.0,1009.4,1008.6,4.0,5.0,8.3,11.7
60300,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,6.2,23.3,0,5.529650670857005,7.593608328940433,46.0,,,19.0,13.0,54.0,30.0,1015.3,1013.1,4.444383016364441,1.0,14.7,21.2
113572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,13.5,18.4,0,5.529650670857005,7.593608328940433,57.0,,,17.0,22.0,48.0,49.0,1027.5,1024.1,4.444383016364441,4.520282800185443,14.7,18.1
115708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,20.7,39.6,0,5.529650670857005,11.9,70.0,,,15.0,22.0,48.0,22.0,1012.2,1007.8,4.0,1.0,26.8,38.8
43341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,23.4,35.2,0,5.529650670857005,7.593608328940433,59.0,,,4.0,26.0,91.0,51.0,1011.3,1009.7,8.0,4.520282800185443,23.9,34.4
5146,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.8,27.2,14.2,5.529650670857005,7.593608328940433,24.0,,,7.0,6.0,85.0,62.0,1019.5,1018.1,4.444383016364441,4.520282800185443,20.5,26.7
7363,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,8.8,24.8,0,10.0,7.593608328940433,43.0,,,11.0,22.0,24.0,15.0,1014.6,1010.3,0,0,17.3,24.4
127352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.5,16.1,2.2,5.529650670857005,7.593608328940433,35.0,,,15.0,15.0,98.0,83.0,1027.3,1025.2,4.444383016364441,4.520282800185443,12.9,15.0
75145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1.6,14.2,0,0.4,8.9,39.76258886255924,,,0,13.0,99.0,65.0,1014.1,1016.0,2.0,1.0,6.0,13.5
42945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,17.7,19.7,33.2,5.529650670857005,7.593608328940433,46.0,,,24.0,20.0,90.0,72.0,1016.2,1016.7,8.0,8.0,18.0,19.6
10739,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,16.5,23.0,0,6.2,10.7,28.0,,,19.0,19.0,53.0,49.0,1024.1,1020.4,6.0,1.0,20.3,22.1
90404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,12.8,25.6,0,5.529650670857005,7.593608328940433,30.0,,,9.0,9.0,55.0,29.0,1016.4,1013.0,4.444383016364441,4.520282800185443,19.9,24.4
72580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,6.9,21.9,0,5.6,11.0,33.0,,,11.0,17.0,74.0,37.0,1028.1,1024.9,0,6.0,11.8,19.7
141620,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,18.9,31.7,0,5.6,10.9,37.0,,,20.0,24.0,74.0,53.0,1016.8,1012.2,3.0,1.0,24.7,30.0
143632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,26.0,38.5,0.6,6.2,7.593608328940433,31.0,,,7.0,11.0,57.0,51.32602058927937,1012.4,1007.4,2.0,4.520282800185443,31.5,21.693805996472665
114014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,13.6,28.2,0,5.529650670857005,7.593608328940433,37.0,,,7.0,17.0,83.0,64.0,1015.7,1014.1,4.444383016364441,4.520282800185443,20.8,23.9
76264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,5.8,15.7,1.6,1.0,7.9,54.0,,,26.0,26.0,75.0,53.0,1019.2,1015.2,7.0,7.0,9.2,14.7
91172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,12.0,22.5,0.2,5.529650670857005,7.593608328940433,28.0,,,17.0,15.0,51.0,50.0,1011.3,1008.1,4.444383016364441,4.520282800185443,17.7,21.5
84467,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,17.5,26.6,0,9.8,9.7,31.0,,,11.0,20.0,55.0,58.0,1016.6,1013.9,4.0,4.0,24.0,23.3
121025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,11.2,16.0,11.0,1.8,3.8,26.0,,,7.0,11.0,91.0,59.0,1018.3,1018.0,7.0,7.0,11.9,15.4
81116,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3.0,14.6,0,1.6,7.0,15.0,,,0,6.0,94.0,50.0,1024.2,1022.2,4.444383016364441,4.520282800185443,5.9,14.0
126878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,16.4,25.0,0,5.529650670857005,7.593608328940433,41.0,,,20.0,22.0,76.0,53.0,1009.8,1010.1,4.444383016364441,4.520282800185443,20.3,24.4
74448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,17.0,36.0,0,5.529650670857005,7.593608328940433,80.0,,,6.0,54.0,54.0,38.0,1010.4,1010.6,4.444383016364441,4.520282800185443,23.6,26.5
64829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,3.8,17.0,0,2.8,10.2,33.0,,,11.0,22.0,59.0,37.0,1027.9,1025.7,1.0,3.0,12.3,15.7
18031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,12.1745535404072,23.23778549114891,2.309210988547741,5.529650670857005,7.593608328940433,39.76258886255924,,,13.964708339134067,18.520092735703244,68.57879977565901,51.32602058927937,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,16.981138120777324,21.693805996472665
142313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,21.7,35.9,0.4,4.2,7.593608328940433,46.0,,,9.0,9.0,85.0,53.0,1007.7,1002.3,7.0,5.0,28.5,34.8
112342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,12.7,30.7,0,5.529650670857005,7.593608328940433,46.0,,,19.0,30.0,54.0,49.0,1014.0,1010.6,4.444383016364441,4.520282800185443,22.5,27.1
62369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,8.3,13.4,1.8,1.4,0,31.0,,,20.0,19.0,94.0,88.0,1021.6,1021.8,8.0,8.0,13.4,11.8
26341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,17.0,29.8,1.0,5.529650670857005,7.593608328940433,31.0,,,6.0,17.0,86.0,48.0,1017.641765248118,1015.2582092075936,4.444383016364441,4.520282800185443,18.5,28.2
61730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1.2,13.4,0,0.8,8.7,41.0,,,19.0,30.0,86.0,71.0,1028.5,1028.5,2.0,3.0,8.8,12.2
105528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,9.6,17.2,3.2,2.4,7.1,44.0,,,9.0,22.0,100.0,50.0,1018.6,1015.5,8.0,4.520282800185443,12.1,16.1
15984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,6.3,20.0,0,5.529650670857005,7.593608328940433,39.76258886255924,,,0,2.0,70.0,58.0,1017.641765248118,1015.2582092075936,0,5.0,12.6,18.8
79377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,7.9,24.3,0,5.4,13.3,28.0,,,9.0,11.0,69.0,39.0,1020.7,1019.0,2.0,1.0,15.5,23.5
144525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,25.9,42.1,0,5.529650670857005,7.593608328940433,50.0,,,13.0,13.0,42.0,17.0,1010.3,1005.6,4.444383016364441,4.0,31.3,40.2
133353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,6.4,19.6,0,5.529650670857005,7.593608328940433,37.0,,,9.0,19.0,78.0,49.0,1024.9,1022.3,4.444383016364441,4.520282800185443,11.8,19.2
141142,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,24.2,33.1,0,7.0,9.9,43.0,,,15.0,24.0,74.0,43.0,1010.6,1008.3,7.0,6.0,27.0,32.5
84236,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,20.8,31.8,2.0,1.2,11.4,24.0,,,11.0,9.0,62.0,54.0,1007.0,1004.8,2.0,5.0,25.5,29.5
143083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,20.9,35.1,0,5.4,7.593608328940433,37.0,,,20.0,17.0,62.0,35.0,1014.4,1010.0,2.0,3.0,28.1,34.7
59578,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,16.4,34.8,0,5.529650670857005,7.593608328940433,56.0,,,26.0,24.0,49.0,20.0,1019.1,1017.3,4.444383016364441,4.520282800185443,21.9,34.1
97163,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,18.5,26.1,0,7.4,2.7,43.0,,,15.0,13.0,26.0,46.0,1014.6,1015.4,4.444383016364441,4.520282800185443,24.6,21.0
